candidate_id,pipeline_fingerprint,genome_json,pipeline_json,dataset,method,n_stacks,failure_count,absolute_peak_localization_error_mean,absolute_peak_localization_error_std,fwhm_mean,fwhm_std,curvature_at_peak_mean,curvature_at_peak_std,steep_slope_width_mean,steep_slope_width_std,steep_to_gradual_slope_ratio_mean,steep_to_gradual_slope_ratio_std,false_maxima_count_mean,false_maxima_count_std,noise_level_mean,noise_level_std,rrmse_under_additive_noise_mean,rrmse_under_additive_noise_std,range_around_global_maximum_mean,range_around_global_maximum_std,execution_time_per_slice_mean,execution_time_per_slice_std
gp::10aa3cbdccceba8a,10aa3cbdccceba8a7ea2717d9615a028286c2cee28e000cc60533190a339b891,"[""median_filter"", ""histogram_equalization""]","{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}]}",BMA,gp::10aa3cbdccceba8a,10,0,2.9,1.9209372712298547,13.2,1.16619037896906,0.11148171267050326,0.15878094996907136,6.7,4.879549159502341,1.1684684456602383,1.3339872612344743,0.4,0.48989794855663565,0.10714826743426002,0.05022144960499467,nan,nan,2.4,1.2,0.27544777662842534,0.10992864247650566
gp::10aa3cbdccceba8a,10aa3cbdccceba8a7ea2717d9615a028286c2cee28e000cc60533190a339b891,"[""median_filter"", ""histogram_equalization""]","{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}]}",PBS,gp::10aa3cbdccceba8a,10,0,4.4,2.973213749463701,12.6,2.727636339397171,0.3308319121687889,0.3633644171858345,6.2,3.815756805667783,3.542316497533652,2.6404446169806586,0.3,0.45825756949558394,0.08453301774080853,0.04643945214638542,nan,nan,1.4,0.48989794855663565,0.2448217188639359,0.12266336071887754
gp::10aa3cbdccceba8a,10aa3cbdccceba8a7ea2717d9615a028286c2cee28e000cc60533190a339b891,"[""median_filter"", ""histogram_equalization""]","{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}]}",TBF,gp::10aa3cbdccceba8a,10,0,6.8,0.6,13.1,0.3,0.24974483128539565,0.2779495898762248,3.0,0.8944271909999159,1.3639528373108831,0.654573364374886,1.9,0.3,0.13151133495112852,0.03192620395447393,nan,nan,1.1,0.3,0.1461385127780626,0.0381324238312322
gp::10aa3cbdccceba8a,10aa3cbdccceba8a7ea2717d9615a028286c2cee28e000cc60533190a339b891,"[""median_filter"", ""histogram_equalization""]","{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}]}",TBI,gp::10aa3cbdccceba8a,10,0,1.0,0.8944271909999159,6.0,1.2649110640673518,0.5609255725829788,0.2267666638556073,4.9,2.211334438749598,1.385844900744746,0.6617798997744705,0.8,0.4,0.13902910676161737,0.08017164970435504,nan,nan,1.3,0.45825756949558394,0.05747516730683856,0.002674689686202907
gp::6c8eaac99bbc5b9c,6c8eaac99bbc5b9c4e165293b6b48b2f9091351e914ec6a5da7940f11282597f,"[""median_filter""]","{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",BMA,gp::6c8eaac99bbc5b9c,10,0,3.5,2.4186773244895647,13.1,1.2206555615733703,0.13191314880425473,0.20106441232495673,5.6,4.8,1.9212399575798322,1.8430712713327793,0.5,0.5,0.10229201032722934,0.04977776629052185,nan,nan,1.9,0.9433981132056604,0.02647303128698176,0.0023097854171330113
gp::6c8eaac99bbc5b9c,6c8eaac99bbc5b9c4e165293b6b48b2f9091351e914ec6a5da7940f11282597f,"[""median_filter""]","{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",PBS,gp::6c8eaac99bbc5b9c,10,0,4.4,2.973213749463701,12.5,2.5,0.3423312210809174,0.37499861535841883,5.5,3.8275318418009276,3.3998265099782046,2.3642412228033645,0.5,0.5,0.0936820174542707,0.05179448341462293,nan,nan,1.8,0.8717797887081347,0.02454479965665895,0.001834239553777589
gp::6c8eaac99bbc5b9c,6c8eaac99bbc5b9c4e165293b6b48b2f9091351e914ec6a5da7940f11282597f,"[""median_filter""]","{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",TBF,gp::6c8eaac99bbc5b9c,10,0,4.4,1.624807680927192,12.1,3.961060464067672,0.27549063916301847,0.3351883099313232,3.4,2.33238075793812,1.4258436878103153,1.1838988805324053,2.1,1.2206555615733703,0.11593664458072414,0.051304158486370766,nan,nan,1.2,0.6000000000000001,0.04494687868614814,0.0037225293663569053
gp::6c8eaac99bbc5b9c,6c8eaac99bbc5b9c4e165293b6b48b2f9091351e914ec6a5da7940f11282597f,"[""median_filter""]","{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",TBI,gp::6c8eaac99bbc5b9c,10,0,3.3,1.1,10.0,0.0,0.07478242686309351,0.04977034524886613,4.6,1.2806248474865698,0.14118438675512684,0.07809808692809218,0.5,0.6708203932499369,0.3683640058445313,0.12441326673089247,nan,nan,3.0,1.2649110640673518,0.02846709226141684,0.0030245555999679394
gp::41738f7063eaa73a,41738f7063eaa73a5974126e97bed7277d437f778db1684027811118d964e2eb,"[""tophat_bothat"", ""fft_highpass_filter""]","{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""tophat_bothat"", ""params"": {""ksize"": 5}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""fft_highpass_filter"", ""params"": {""cutoff"": 0.1}}]}",BMA,gp::41738f7063eaa73a,10,0,3.5,0.9219544457292888,9.2,3.8418745424597094,0.39442972973919754,0.27745316902882144,4.9,1.6401219466856725,1.2860922964195214,0.9887051550441233,2.7,0.6403124237432849,0.18197083588827034,0.04740759942345447,nan,nan,1.2,0.4,0.6357551925441449,0.014430222793517994
gp::41738f7063eaa73a,41738f7063eaa73a5974126e97bed7277d437f778db1684027811118d964e2eb,"[""tophat_bothat"", ""fft_highpass_filter""]","{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""tophat_bothat"", ""params"": {""ksize"": 5}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""fft_highpass_filter"", ""params"": {""cutoff"": 0.1}}]}",PBS,gp::41738f7063eaa73a,10,0,4.8,3.0919249667480613,11.5,3.6674241641784495,0.46814228887790793,0.21609133234716707,5.1,1.2206555615733703,1.123649418191185,0.5832145299044041,1.8,0.7483314773547882,0.2005784227044627,0.1124251714049729,nan,nan,1.3,0.45825756949558394,0.6388680124352686,0.017200816458229573
