dataset,stack_id,group_id,stack_index,outer_split,inner_split,method,method_type,pipeline_json,focus_measure,predicted_focus_index,reference_focus_index,label_source,label_confidence,runtime_sec_per_stack,failure,failure_reason,absolute_peak_localization_error,fwhm,curvature_at_peak,steep_slope_width,steep_to_gradual_slope_ratio,false_maxima_count,noise_level,rrmse_under_additive_noise,range_around_global_maximum,execution_time_per_slice
BMA,BMA_000011,BMA_000011,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,0,4,q1_revision_surrogate,1.0,0.6770491959759966,0,,4.0,14.0,0.0,1.0,1.0701282117514455,1.0,0.08488175093105521,nan,1.0,0.04836065685542833
BMA,BMA_000019,BMA_000019,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,6,10,q1_revision_surrogate,1.0,0.6857934520812705,0,,4.0,14.0,0.18841706521935542,11.0,0.478702470376882,0.0,0.05929040980788544,nan,4.0,0.04898524657723361
BMA,BMA_000022,BMA_000022,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,6,9,q1_revision_surrogate,1.0,0.5659973920555785,0,,3.0,13.0,0.15757554098883242,12.0,0.3501417286161331,0.0,0.12073038452162844,nan,3.0,0.04042838514682704
BMA,BMA_000025,BMA_000025,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,0,8,q1_revision_surrogate,1.0,0.5708340329583734,0,,8.0,12.0,0.0,1.0,5.174765424684115,1.0,0.10616731982525897,nan,1.0,0.04077385949702667
BMA,BMA_000026,BMA_000026,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,0,8,q1_revision_surrogate,1.0,0.591454733046703,0,,8.0,12.0,0.0,1.0,5.672121194512016,1.0,0.16283530118157138,nan,1.0,0.042246766646193076
BMA,BMA_000028,BMA_000028,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,6,8,q1_revision_surrogate,1.0,0.6353756909957156,0,,2.0,10.0,0.03541679112529539,13.0,0.11118296796077917,0.0,0.007241499945019227,nan,3.0,0.045383977928265394
BMA,BMA_000029,BMA_000029,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,6,8,q1_revision_surrogate,1.0,0.5679482190171257,0,,2.0,12.0,0.05568217651025287,12.0,0.14405643805252685,0.0,0.07462835355580781,nan,4.0,0.04056772992979469
BMA,BMA_000033,BMA_000033,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,0,3,q1_revision_surrogate,1.0,0.589633007068187,0,,3.0,14.0,0.0,1.0,0.5877987678369471,1.0,0.06749319834096264,nan,1.0,0.04211664336201336
BMA,BMA_000035,BMA_000035,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,5,5,q1_revision_surrogate,1.0,0.607561211916618,0,,0.0,14.0,0.19864262451901382,9.0,0.5919440916329729,0.0,0.05024195836598566,nan,3.0,0.04339722942261558
BMA,BMA_000036,BMA_000036,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,5,3,q1_revision_surrogate,1.0,0.6208210330223665,0,,2.0,14.0,0.8009715566567921,7.0,3.597512211062112,0.0,0.09880835579889706,nan,3.0,0.044344359501597604
PBS,PBS_000000,PBS_000000,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,0,4,q1_revision_surrogate,1.0,0.3661926069762558,0,,4.0,3.0,0.0,4.0,0.8209220644874338,2.0,0.21491240985421514,nan,1.0,0.0406880674418062
PBS,PBS_000004,PBS_000004,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,5,1,q1_revision_surrogate,1.0,0.35832408792339265,0,,4.0,7.0,0.35742253392168655,8.0,1.1573110665309199,0.0,0.035507033150062185,nan,1.0,0.03981378754704363
PBS,PBS_000014,PBS_000014,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,8,3,q1_revision_surrogate,1.0,0.3582702979911119,0,,5.0,9.0,0.0,5.0,0.7179371688216081,0.0,0.06098561037771184,nan,1.0,0.03980781088790132
PBS,PBS_000016,PBS_000016,0,trainval,val,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,2,7,q1_revision_surrogate,1.0,0.36040124495048076,0,,5.0,7.0,0.6608760492701463,4.0,1.092007046945845,1.0,0.48074158916850135,nan,1.0,0.04004458277227564
PBS,PBS_000022,PBS_000022,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,2,6,q1_revision_surrogate,1.0,0.36236893699970096,0,,4.0,5.0,0.49562120935611553,6.0,1.0187046426292665,1.0,0.18596931095069463,nan,1.0,0.040263215222188994
PBS,PBS_000023,PBS_000023,0,trainval,val,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,6,2,q1_revision_surrogate,1.0,0.6703833059873432,0,,4.0,14.0,0.9367343310980614,8.0,3.5495782793575565,0.0,0.15101246581137495,nan,3.0,0.04469222039915621
PBS,PBS_000047,PBS_000047,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,6,2,q1_revision_surrogate,1.0,0.6312437410233542,0,,4.0,14.0,0.9762236843508877,8.0,3.5933370375703517,0.0,0.1782358292794517,nan,3.0,0.04208291606822361
PBS,PBS_000049,PBS_000049,0,trainval,train,gp::e253cbeb1d182d1f,q1_gp_workflow,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""clahe_enhancement"", ""params"": {""clip_limit"": 2.0, ""tile_grid_size"": 8}}]}",cfm4,3,1,q1_revision_surrogate,1.0,0.6712336268974468,0,,2.0,14.0,0.07770207757007142,5.0,0.1712972979319412,3.0,0.18263170097170944,nan,3.0,0.04474890845982979
